ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	CLPA	CONCEPTICON_ID	GLOTTOLOG
3031	Merina_Malagasy	ashes	lavénona	l a v e n o n a	1126	554 997 451 1089 107 887 107 997	646	plat1254
3032	Thao	ashes	qafu	q a f u	700	757 997 452 868	646	thao1240
3033	Palauan	ashes	cʰab	cʰ a b	1354	604 997 257	646	pala1344
3034	Tunjung	ashes	ahuʔ	a h u ʔ	700	997 405 868 409	646	tunj1244
3035	Bare'e	ashes	awu	a w u	700	997 462 868	646	pamo1252
3036	Iban	ashes	abu	a b u	700	997 257 868	646	iban1264
3037	Berawan_Long_Terawan	ashes	akːuh	a kː u h	700	997 832 868 405	646	west2564
3038	Moken	ashes	kaboj	k a b o j	700	838 997 257 887 570	646	moke1242
3039	Hanunoo	ashes	ajum	a j u m	700	997 570 868 241	646	hanu1241
3040	Hanunoo	ashes	dapug	d a p u ɡ	513	145 997 291 868 831	646	hanu1241
3041	Wuna	ashes	gʰabu	ɡʰ a b u	700	836 997 257 868	646	muna1247
3042	Mailu	ashes	kau	k a u	-700	838 997 868	646	mail1248
3043	Mailu	ashes	konunu	k o n u n u	2043	838 887 107 868 107 868	646	mail1248
3044	Tsou	ashes	fuu	f u u	700	452 868 868	646	tsou1248
3045	Nias	ashes	awu	a w u	700	997 462 868	646	nias1242
3046	Central_Amis	ashes	lafuh	l a f u h	2459	554 997 452 868 405	646	amis1246
3047	Central_Amis	ashes	ʕafo	ʕ a f o	700	641 997 452 887	646	amis1246
3048	Chamorro	ashes	apu	a p u	700	997 291 868	646	cham1312
3049	Banoni	ashes	pona	p o n a	2708	291 887 107 997	646	bann1247
3050	Singhi	ashes	abux	a b u x	700	997 257 868 778	646	baub1235
3051	Banggi	ashes	awu	a w u	700	997 462 868	646	bong1289
#
3604	Merina_Malagasy	at	amj	a m j	1142	997 241 570	1461	plat1254
3605	Thao	at	i	i	52	1076	1461	thao1240
3606	Palauan	at	er	e r	1375	1089 153	1461	pala1344
3607	Tunjung	at	deʔ	d e ʔ	86	145 1089 409	1461	tunj1244
3608	Bare'e	at	ri	r i	86	153 1076	1461	pamo1252
3609	Iban	at	ba	b a	708	257 997	1461	iban1264
3610	Iban	at	di	d i	86	145 1076	1461	iban1264
3611	Berawan_Long_Terawan	at	atəʔ	a t ə ʔ	681	997 120 1022 409	1461	west2564
3612	Moken	at	tʰiː	tʰ iː	86	138 1068	1461	moke1242
3613	Hanunoo	at	sa	s a	342	89 997	1461	hanu1241
3614	Tetum	at	iha	i h a	-86	1076 405 997	1461	tetu1246
3615	Mailu	at	de	d e	-52	145 1089	1461	mail1248
3616	Nias	at	ba	b a	708	257 997	1461	nias1242
3617	Central_Amis	at	i	i	52	1076	1461	amis1246
3618	Chamorro	at	gi	ɡ i	86	831 1076	1461	cham1312
3619	Singhi	at	daːŋ	d aː ŋ	2832	145 1004 801	1461	baub1235
3620	Banggi	at	ki	k i	86	838 1076	1461	bong1289
#
239	Maloh	back	balakaŋ	b a l a k a ŋ	838	257 997 554 997 838 997 801	1291	emba1238
240	Thao	back	rikus	r i k u s	832	153 1076 838 868 89	1291	thao1240
241	Palauan	back	uulk	u u l k	1259	868 868 554 838	1291	pala1344
242	Tunjung	back	puŋuŋ	p u ŋ u ŋ	621	291 868 801 868 801	1291	tunj1244
243	Bare'e	back	taliku	t a l i k u	832	120 997 554 1076 838 868	1291	pamo1252
244	Iban	back	belakaŋ	b e l a k a ŋ	838	257 1089 554 997 838 997 801	1291	iban1264
245	Berawan_Long_Terawan	back	likon	l i k o n	832	554 1076 838 887 107	1291	west2564
246	Moken	back	lekoːt	l e k oː t	832	554 1089 838 880 120	1291	moke1242
247	Hanunoo	back	daju	d a j u	1801	145 997 570 868	1291	hanu1241
248	Tetum	back	kotːuk	k o tː u k	111	838 887 130 868 838	1291	tetu1246
249	Mailu	back	deniabo	d e n i a b o	-157	145 1089 107 1076 997 257 887	1291	mail1248
250	Mailu	back	doe	d o e	1940	145 887 1089	1291	mail1248
251	Tsou	back	fʔuhu	f ʔ u h u	348	452 409 868 405 868	1291	tsou1248
252	Nias	back	hulu	h u l u	2229	405 868 554 868	1291	nias1242
253	Central_Amis	back	kulur	k u l u r	2339	838 868 554 868 153	1291	amis1246
254	Central_Amis	back	koror	k o r o r	2340	838 887 153 887 153	1291	amis1246
255	Banoni	back	tsugʰi	t s u ɡʰ i	2608	120 89 868 836 1076	1291	bann1247
256	Singhi	back	dug	d u ɡ	2749	145 868 831	1291	baub1235
#
3442	Maloh	bad, evil	ajau	a j a u	-130	997 570 997 868	1292	emba1238
3443	Merina_Malagasy	bad, evil	ratsj	r a t s j	1136	153 997 120 89 570	1292	plat1254
3444	Thao	bad, evil	makarman	m a k a r m a n	1239	241 997 838 997 153 241 997 107	1292	thao1240
3445	Palauan	bad, evil	mekŋit	m e k ŋ i t	1369	241 1089 838 801 1076 120	1292	pala1344
3446	Tunjung	bad, evil	kaheʔ#pajik	k a h e ʔ _ p a j i k	1463	838 997 405 1089 409 1190 291 997 570 1076 838	1292	tunj1244
3447	Bare'e	bad, evil	majaʔa	m a j a ʔ a	130	241 997 570 997 409 997	1292	pamo1252
3448	Iban	bad, evil	jaiʔ	j a i ʔ	130	570 997 1076 409	1292	iban1264
3449	Berawan_Long_Terawan	bad, evil	jeʔ	j e ʔ	130	570 1089 409	1292	west2564
3450	Moken	bad, evil	ʔaduːt	ʔ a d uː t	1776	409 997 145 860 120	1292	moke1242
3451	Hanunoo	bad, evil	daʔut	d a ʔ u t	130	145 997 409 868 120	1292	hanu1241
3452	Wuna	bad, evil	habarubaru	h a b a r u b a r u	1880	405 997 257 997 153 868 257 997 153 868	1292	muna1247
3453	Tetum	bad, evil	aːt	aː t	-130	1004 120	1292	tetu1246
3454	Mailu	bad, evil	oreore	o r e o r e	2065	887 153 1089 887 153 1089	1292	mail1248
3455	Tsou	bad, evil	kui	k u i	489	838 868 1076	1292	tsou1248
3456	Nias	bad, evil	lõ#sõxi	l õ _ s õ x i	2313	554 883 1190 89 883 778 1076	1292	nias1242
3457	Central_Amis	bad, evil	tatiʔih	t a t i ʔ i h	2486	120 997 120 1076 409 1076 405	1292	amis1246
3458	Chamorro	bad, evil	baba	b a b a	666	257 997 257 997	1292	cham1312
3459	Banoni	bad, evil	sara	s a r a	2728	89 997 153 997	1292	bann1247
3460	Banoni	bad, evil	sabau	s a b a u	2729	89 997 257 997 868	1292	bann1247
3461	Singhi	bad, evil	jaːt	j aː t	130	570 1004 120	1292	baub1235
3462	Banggi	bad, evil	endod	e n d o d	2881	1089 107 145 887 145	1292	bong1289
#
257	Maloh	belly	bataŋ	b a t a ŋ	146	257 997 120 997 801	1251	emba1238
258	Merina_Malagasy	belly	kibo	k i b o	1058	838 1076 257 887	1251	plat1254
259	Thao	belly	tiaz	t i a z	17	120 1076 997 80	1251	thao1240
260	Palauan	belly	diil	d i i l	-17	145 1076 1076 554	1251	pala1344
261	Tunjung	belly	naiʔ	n a i ʔ	1404	107 997 1076 409	1251	tunj1244
262	Bare'e	belly	kompo	k o m p o	249	838 887 241 291 887	1251	pamo1252
263	Iban	belly	perut	p e r u t	840	291 1089 153 868 120	1251	iban1264
264	Berawan_Long_Terawan	belly	tijan	t i j a n	17	120 1076 570 997 107	1251	west2564
265	Moken	belly	lakeʔ	l a k e ʔ	1707	554 997 838 1089 409	1251	moke1242
266	Hanunoo	belly	tijan	t i j a n	17	120 1076 570 997 107	1251	hanu1241
267	Wuna	belly	tagʰi	t a ɡʰ i	76	120 997 836 1076	1251	muna1247
268	Tetum	belly	kabun	k a b u n	-249	838 997 257 868 107	1251	tetu1246
269	Mailu	belly	amara	a m a r a	1941	997 241 997 153 997	1251	mail1248
270	Tsou	belly	bʉeo	b ʉ e o	2103	257 968 1089 887	1251	tsou1248
271	Nias	belly	talu	t a l u	2230	120 997 554 868	1251	nias1242
272	Central_Amis	belly	tial	t i a l	17	120 1076 997 554	1251	amis1246
273	Central_Amis	belly	tial	t i a l	17	120 1076 997 554	1251	amis1246
274	Chamorro	belly	tujan	t u j a n	17	120 868 570 997 107	1251	cham1312
275	Banoni	belly	kobi	k o b i	-674	838 887 257 1076	1251	bann1247
276	Singhi	belly	tain	t a i n	17	120 997 1076 107	1251	baub1235
277	Banggi	belly	tiagn	t i a ɡ n	17	120 1076 997 831 107	1251	bong1289
#
3659	Maloh	below	ijauŋ	i j a u ŋ	1044	1076 570 997 868 801	1485	emba1238
3660	Merina_Malagasy	below	ambanj	a m b a n j	1145	997 241 257 997 107 570	1485	plat1254
3661	Thao	below	ipruq	i p r u q	1242	1076 291 153 868 757	1485	thao1240
3662	Palauan	below	eou	e o u	1377	1089 887 868	1485	pala1344
3663	Tunjung	below	iweːq	i w eː q	1466	1076 462 1091 757	1485	tunj1244
3664	Bare'e	below	ri#ara	r i _ a r a	-602	153 1076 1190 997 153 997	1485	pamo1252
3665	Iban	below	baroh	b a r o h	1613	257 997 153 887 405	1485	iban1264
3666	Berawan_Long_Terawan	below	ki#ləpːu	k i _ l ə pː u	1689	838 1076 1190 554 1022 262 868	1485	west2564
3667	Moken	below	ləbuːk	l ə b uː k	1781	554 1022 257 860 838	1485	moke1242
3668	Hanunoo	below	lawud	l a w u d	-602	554 997 462 868 145	1485	hanu1241
3669	Tetum	below	kraik	k r a i k	1920	838 153 997 1076 838	1485	tetu1246
3670	Mailu	below	auna	a u n a	2071	997 868 107 997	1485	mail1248
3671	Mailu	below	godana	ɡ o d a n a	2072	831 887 145 997 107 997	1485	mail1248
3672	Tsou	below	nosʔoeːʉ	n o s ʔ o eː ʉ	2213	107 887 89 409 887 1091 968	1485	tsou1248
3673	Nias	below	tou	t o u	2320	120 887 868	1485	nias1242
3674	Central_Amis	below	laʔnu	l a ʔ n u	2496	554 997 409 107 868	1485	amis1246
3675	Banoni	below	kopona	k o p o n a	713	838 887 291 887 107 997	1485	bann1247
3676	Singhi	below	de#dau	d e _ d a u	2834	145 1089 1190 145 997 868	1485	baub1235
3677	Singhi	below	riboeʔ	r i b o e ʔ	2835	153 1076 257 887 1089 409	1485	baub1235
3678	Banggi	below	kisiduŋ	k i s i d u ŋ	2885	838 1076 89 1076 145 868 801	1485	bong1289
#
3190	Maloh	big	bara	b a r a	1037	257 997 153 997	1202	emba1238
3191	Merina_Malagasy	big	lehibé	l e h i b e	1130	554 1089 405 1076 257 1089	1202	plat1254
3192	Palauan	big	klou	k l o u	1360	838 554 887 868	1202	pala1344
3193	Tunjung	big	hajaʔ	h a j a ʔ	606	405 997 570 997 409	1202	tunj1244
3194	Bare'e	big	baŋke	b a ŋ k e	-594	257 997 801 838 1089	1202	pamo1252
3195	Iban	big	besai	b e s a i	354	257 1089 89 997 1076	1202	iban1264
3196	Berawan_Long_Terawan	big	kijih	k i j i h	-606	838 1076 570 1076 405	1202	west2564
3197	Moken	big	ʔadaʔ	ʔ a d a ʔ	1771	409 997 145 997 409	1202	moke1242
3198	Hanunoo	big	daka	d a k a	558	145 997 838 997	1202	hanu1241
3199	Hanunoo	big	laʔun	l a ʔ u n	1840	554 997 409 868 107	1202	hanu1241
3200	Wuna	big	nobala	n o b a l a	456	107 887 257 997 554 997	1202	muna1247
3201	Mailu	big	ogoda	o ɡ o d a	2052	887 831 887 145 997	1202	mail1248
3202	Tsou	big	loeo	l o e o	2200	554 887 1089 887	1202	tsou1248
3203	Nias	big	ebua	e b u a	2306	1089 257 868 997	1202	nias1242
3204	Central_Amis	big	aŋaj	a ŋ a j	2470	997 801 997 570	1202	amis1246
3205	Central_Amis	big	tataqaŋ	t a t a q a ŋ	2471	120 997 120 997 757 997 801	1202	amis1246
3206	Central_Amis	big	tataʔak	t a t a ʔ a k	2472	120 997 120 997 409 997 838	1202	amis1246
3207	Central_Amis	big	tataʔaŋ	t a t a ʔ a ŋ	2473	120 997 120 997 409 997 801	1202	amis1246
3208	Chamorro	big	dankolo	d a n k o l o	-558	145 997 107 838 887 554 887	1202	cham1312
3209	Banoni	big	baŋana	b a ŋ a n a	2716	257 997 801 997 107 997	1202	bann1247
3210	Banoni	big	gari	ɡ a r i	2717	831 997 153 1076	1202	bann1247
3211	Singhi	big	ajux	a j u x	606	997 570 868 778	1202	baub1235
3212	Banggi	big	midia	m i d i a	2877	241 1076 145 1076 997	1202	bong1289
#
2003	Maloh	bird	buroŋ	b u r o ŋ	583	257 868 153 887 801	937	emba1238
2004	Thao	bird	rumfaz	r u m f a z	1207	153 868 241 452 997 80	937	thao1240
2005	Palauan	bird	suebek#el#cʰarm	s u e b e k _ e l _ cʰ a r m	1319	89 868 1089 257 1089 838 1190 1089 554 1190 604 997 153 241	937	pala1344
2006	Tunjung	bird	əmpuluʔ	ə m p u l u ʔ	1443	1022 241 291 868 554 868 409	937	tunj1244
2007	Bare'e	bird	tonci	t o n c i	1518	120 887 107 606 1076	937	pamo1252
2008	Iban	bird	buroŋ	b u r o ŋ	583	257 868 153 887 801	937	iban1264
2009	Berawan_Long_Terawan	bird	manoʔ	m a n o ʔ	381	241 997 107 887 409	937	west2564
2010	Moken	bird	cicum	c i c u m	1752	606 1076 606 868 241	937	moke1242
2011	Hanunoo	bird	manuk	m a n u k	381	241 997 107 868 838	937	hanu1241
2012	Wuna	bird	manumanu	m a n u m a n u	381	241 997 107 868 241 997 107 868	937	muna1247
2013	Tetum	bird	manu#fuʔik	m a n u _ f u ʔ i k	381	241 997 107 868 1190 452 868 409 1076 838	937	tetu1246
2014	Mailu	bird	manu	m a n u	381	241 997 107 868	937	mail1248
2015	Tsou	bird	zomu	z o m u	213	80 887 241 868	937	tsou1248
2016	Nias	bird	fofo	f o f o	2280	452 887 452 887	937	nias1242
2017	Central_Amis	bird	tupi	t u p i	2410	120 868 291 1076	937	amis1246
2018	Central_Amis	bird	ajam	a j a m	213	997 570 997 241	937	amis1246
2019	Banoni	bird	manugʰu	m a n u ɡʰ u	381	241 997 107 868 836 868	937	bann1247
2020	Singhi	bird	manuk	m a n u k	381	241 997 107 868 838	937	baub1235
2021	Banggi	bird	bohed	b o h e d	2863	257 887 405 1089 145	937	bong1289
#
3052	Maloh	black	intarum	i n t a r u m	-474	1076 107 120 997 153 868 241	163	emba1238
3053	Merina_Malagasy	black	maintj	m a i n t j	474	241 997 1076 107 120 570	163	plat1254
3054	Thao	black	maqusum	m a q u s u m	109	241 997 757 868 89 868 241	163	thao1240
3055	Palauan	black	cʰedelekélek	cʰ e d e l e k e l e k	1355	604 1089 145 1089 554 1089 838 1089 554 1089 838	163	pala1344
3056	Tunjung	black	pərəmaʔ	p ə r ə m a ʔ	1455	291 1022 153 1022 241 997 409	163	tunj1244
3057	Bare'e	black	maeta	m a e t a	474	241 997 1089 120 997	163	pamo1252
3058	Iban	black	itam	i t a m	474	1076 120 997 241	163	iban1264
3059	Iban	black	celum	c e l u m	402	606 1089 554 868 241	163	iban1264
3060	Berawan_Long_Terawan	black	mitːəm	m i tː ə m	474	241 1076 130 1022 241	163	west2564
3061	Moken	black	ketam	k e t a m	474	838 1089 120 997 241	163	moke1242
3062	Hanunoo	black	agiwan	a ɡ i w a n	1836	997 831 1076 462 997 107	163	hanu1241
3063	Hanunoo	black	mabiru	m a b i r u	1837	241 997 257 1076 153 868	163	hanu1241
3064	Wuna	black	nogʰigʰito	n o ɡʰ i ɡʰ i t o	474	107 887 836 1076 836 1076 120 887	163	muna1247
3065	Tetum	black	metan	m e t a n	474	241 1089 120 997 107	163	tetu1246
3066	Mailu	black	dubaduba	d u b a d u b a	671	145 868 257 997 145 868 257 997	163	mail1248
3067	Tsou	black	kuaoŋa	k u a o ŋ a	2195	838 868 997 887 801 997	163	tsou1248
3068	Nias	black	aitõ	a i t õ	474	997 1076 120 883	163	nias1242
3069	Central_Amis	black	kuhetiŋaj	k u h e t i ŋ a j	2460	838 868 405 1089 120 1076 801 997 570	163	amis1246
3070	Central_Amis	black	kuhtiŋ	k u h t i ŋ	2461	838 868 405 120 1076 801	163	amis1246
3071	Chamorro	black	atːiloŋ	a tː i l o ŋ	-474	997 130 1076 554 887 801	163	cham1312
3072	Banoni	black	naŋiri	n a ŋ i r i	2709	107 997 801 1076 153 1076	163	bann1247
3073	Banoni	black	nunumini	n u n u m i n i	2710	107 868 107 868 241 1076 107 1076	163	bann1247
3074	Singhi	black	suŋut	s u ŋ u t	2809	89 868 801 868 120	163	baub1235
3075	Banggi	black	modom	m o d o m	-474	241 887 145 887 241	163	bong1289
#
441	Maloh	blood	daraʔ	d a r a ʔ	572	145 997 153 997 409	946	emba1238
442	Merina_Malagasy	blood	ra	r a	572	153 997	946	plat1254
443	Thao	blood	talhum	t a l h u m	1171	120 997 554 405 868 241	946	thao1240
444	Palauan	blood	rasecʰ	r a s e cʰ	1264	153 997 89 1089 604	946	pala1344
445	Tunjung	blood	rahaʔ	r a h a ʔ	572	153 997 405 997 409	946	tunj1244
446	Bare'e	blood	daː	d aː	572	145 1004	946	pamo1252
447	Iban	blood	darah	d a r a h	572	145 997 153 997 405	946	iban1264
448	Berawan_Long_Terawan	blood	səma	s ə m a	346	89 1022 241 997	946	west2564
449	Moken	blood	dalaːk	d a l aː k	572	145 997 554 1004 838	946	moke1242
450	Hanunoo	blood	duguʔ	d u ɡ u ʔ	396	145 868 831 868 409	946	hanu1241
451	Wuna	blood	rea	r e a	572	153 1089 997	946	muna1247
452	Tetum	blood	raːn	r aː n	572	153 1004 107	946	tetu1246
453	Mailu	blood	lala	l a l a	572	554 997 554 997	946	mail1248
454	Tsou	blood	hmueu	h m u e u	2109	405 241 868 1089 868	946	tsou1248
455	Nias	blood	do	d o	572	145 887	946	nias1242
456	Central_Amis	blood	remes	r e m e s	2345	153 1089 241 1089 89	946	amis1246
457	Banoni	blood	ŋatsi	ŋ a t s i	2615	801 997 120 89 1076	946	bann1247
458	Singhi	blood	doja	d o j a	572	145 887 570 997	946	baub1235
459	Banggi	blood	raːh	r aː h	572	153 1004 405	946	bong1289
#
278	Maloh	bone	tulaŋ	t u l a ŋ	644	120 868 554 997 801	1394	emba1238
279	Merina_Malagasy	bone	taolana	t a o l a n a	644	120 997 887 554 997 107 997	1394	plat1254
280	Thao	bone	puqu	p u q u	1167	291 868 757 868	1394	thao1240
281	Palauan	bone	cʰiuis	cʰ i u i s	1260	604 1076 868 1076 89	1394	pala1344
282	Tunjung	bone	lah	l a h	1405	554 997 405	1394	tunj1244
283	Bare'e	bone	wuku	w u k u	475	462 868 838 868	1394	pamo1252
284	Iban	bone	tulaŋ	t u l a ŋ	644	120 868 554 997 801	1394	iban1264
285	Berawan_Long_Terawan	bone	tulaŋ	t u l a ŋ	644	120 868 554 997 801	1394	west2564
286	Moken	bone	kəlaːn	k ə l aː n	644	838 1022 554 1004 107	1394	moke1242
287	Hanunoo	bone	butʔul	b u t ʔ u l	128	257 868 120 409 868 554	1394	hanu1241
288	Wuna	bone	buku	b u k u	475	257 868 838 868	1394	muna1247
289	Tetum	bone	ruʔin	r u ʔ i n	778	153 868 409 1076 107	1394	tetu1246
290	Mailu	bone	kisa	k i s a	1942	838 1076 89 997	1394	mail1248
291	Tsou	bone	cʉ́ehʉ	c ʉ e h ʉ	644	606 968 1089 405 968	1394	tsou1248
292	Nias	bone	tõla	t õ l a	-644	120 883 554 997	1394	nias1242
293	Central_Amis	bone	ukak	u k a k	22	868 838 997 838	1394	amis1246
294	Central_Amis	bone	okak	o k a k	22	887 838 997 838	1394	amis1246
295	Central_Amis	bone	ukak	u k a k	22	868 838 997 838	1394	amis1246
296	Banoni	bone	sipana	s i p a n a	2609	89 1076 291 997 107 997	1394	bann1247
297	Singhi	bone	turaŋ	t u r a ŋ	644	120 868 153 997 801	1394	baub1235
298	Banggi	bone	tulagn	t u l a ɡ n	644	120 868 554 997 831 107	1394	bong1289
#
2332	Maloh	branch	dan	d a n	227	145 997 107	1531	emba1238
2333	Merina_Malagasy	branch	rahaka	r a h a k a	1112	153 997 405 997 838 997	1531	plat1254
2334	Thao	branch	pana	p a n a	662	291 997 107 997	1531	thao1240
2335	Palauan	branch	racʰel	r a cʰ e l	-227	153 997 604 1089 554	1531	pala1344
2336	Tunjung	branch	raːatn	r aː a t n	1447	153 1004 997 120 107	1531	tunj1244
2337	Bare'e	branch	raʔa	r a ʔ a	227	153 997 409 997	1531	pamo1252
2338	Iban	branch	dan	d a n	227	145 997 107	1531	iban1264
2339	Berawan_Long_Terawan	branch	diʔən	d i ʔ ə n	227	145 1076 409 1022 107	1531	west2564
2340	Moken	branch	dakaːŋ	d a k aː ŋ	227	145 997 838 1004 801	1531	moke1242
2341	Hanunoo	branch	saŋa	s a ŋ a	148	89 997 801 997	1531	hanu1241
2342	Wuna	branch	ragʰa	r a ɡʰ a	227	153 997 836 997	1531	muna1247
2343	Tetum	branch	watːan	w a tː a n	1910	462 997 130 997 107	1531	tetu1246
2344	Mailu	branch	daga	d a ɡ a	227	145 997 831 997	1531	mail1248
2345	Mailu	branch	dana	d a n a	227	145 997 107 997	1531	mail1248
2346	Tsou	branch	éhti	e h t i	2170	1089 405 120 1076	1531	tsou1248
2347	Tsou	branch	ehtisi	e h t i s i	2171	1089 405 120 1076 89 1076	1531	tsou1248
2348	Nias	branch	daha	d a h a	227	145 997 405 997	1531	nias1242
2349	Central_Amis	branch	capaʔ	c a p a ʔ	2427	606 997 291 997 409	1531	amis1246
2350	Central_Amis	branch	cipaʔ	c i p a ʔ	2428	606 1076 291 997 409	1531	amis1246
2351	Banoni	branch	nakona	n a k o n a	2676	107 997 838 887 107 997	1531	bann1247
2352	Singhi	branch	daːn	d aː n	227	145 1004 107	1531	baub1235
2353	Banggi	branch	saŋa	s a ŋ a	148	89 997 801 997	1531	bong1289
#
338	Maloh	breast	susu	s u s u	331	89 868 89 868	1402	emba1238
339	Merina_Malagasy	breast	nono	n o n o	205	107 887 107 887	1402	plat1254
340	Thao	breast	tutu	t u t u	331	120 868 120 868	1402	thao1240
341	Palauan	breast	tut	t u t	331	120 868 120	1402	pala1344
342	Tunjung	breast	tosoq	t o s o q	1407	120 887 89 887 757	1402	tunj1244
343	Bare'e	breast	susu	s u s u	331	89 868 89 868	1402	pamo1252
344	Iban	breast	tusu	t u s u	331	120 868 89 868	1402	iban1264
345	Berawan_Long_Terawan	breast	iteʔ	i t e ʔ	300	1076 120 1089 409	1402	west2564
346	Moken	breast	dadaʔ	d a d a ʔ	755	145 997 145 997 409	1402	moke1242
347	Hanunoo	breast	susu	s u s u	331	89 868 89 868	1402	hanu1241
348	Wuna	breast	titi	t i t i	300	120 1076 120 1076	1402	muna1247
349	Tetum	breast	susun	s u s u n	331	89 868 89 868 107	1402	tetu1246
350	Mailu	breast	hama	h a m a	1944	405 997 241 997	1402	mail1248
351	Tsou	breast	nunʔu	n u n ʔ u	205	107 868 107 409 868	1402	tsou1248
352	Nias	breast	fosu	f o s u	331	452 887 89 868	1402	nias1242
353	Nias	breast	susu	s u s u	331	89 868 89 868	1402	nias1242
354	Central_Amis	breast	faluhaŋ	f a l u h a ŋ	2341	452 997 554 868 405 997 801	1402	amis1246
355	Central_Amis	breast	falohaŋ	f a l o h a ŋ	2342	452 997 554 887 405 997 801	1402	amis1246
356	Central_Amis	breast	cucu	c u c u	331	606 868 606 868	1402	amis1246
357	Chamorro	breast	susu	s u s u	331	89 868 89 868	1402	cham1312
358	Banoni	breast	su	s u	331	89 868	1402	bann1247
359	Banggi	breast	dudu	d u d u	759	145 868 145 868	1402	bong1289
#
1126	Maloh	child	anak	a n a k	143	997 107 997 838	2099	emba1238
1127	Merina_Malagasy	child	anaka	a n a k a	143	997 107 997 838 997	2099	plat1254
1128	Thao	child	azazak	a z a z a k	143	997 80 997 80 997 838	2099	thao1240
1129	Palauan	child	ŋalek	ŋ a l e k	1290	801 997 554 1089 838	2099	pala1344
1130	Tunjung	child	tuhiʔ	t u h i ʔ	1422	120 868 405 1076 409	2099	tunj1244
1131	Bare'e	child	ana	a n a	143	997 107 997	2099	pamo1252
1132	Iban	child	anak	a n a k	143	997 107 997 838	2099	iban1264
1133	Berawan_Long_Terawan	child	anaʔ	a n a ʔ	143	997 107 997 409	2099	west2564
1134	Moken	child	canaːt	c a n aː t	143	606 997 107 1004 120	2099	moke1242
1135	Moken	child	anaːt	a n aː t	143	997 107 1004 120	2099	moke1242
1136	Hanunoo	child	anak	a n a k	143	997 107 997 838	2099	hanu1241
1137	Wuna	child	anahi	a n a h i	143	997 107 997 405 1076	2099	muna1247
1138	Tetum	child	oan	o a n	1893	887 997 107	2099	tetu1246
1139	Mailu	child	oeva	o e v a	1969	887 1089 451 997	2099	mail1248
1140	Tsou	child	foinana	f o i n a n a	2127	452 887 1076 107 997 107 997	2099	tsou1248
1141	Tsou	child	oko	o k o	2128	887 838 887	2099	tsou1248
1142	Nias	child	ono	o n o	143	887 107 887	2099	nias1242
1143	Central_Amis	child	wawa	w a w a	2371	462 997 462 997	2099	amis1246
1144	Chamorro	child	patgon	p a t ɡ o n	2529	291 997 120 831 887 107	2099	cham1312
1145	Banoni	child	natsu	n a t s u	398	107 997 120 89 868	2099	bann1247
1146	Singhi	child	anak	a n a k	143	997 107 997 838	2099	baub1235
1147	Banggi	child	anak	a n a k	143	997 107 997 838	2099	bong1289
#
2699	Maloh	cloud	dom	d o m	1029	145 887 241	1489	emba1238
2700	Merina_Malagasy	cloud	rahona	r a h o n a	50	153 997 405 887 107 997	1489	plat1254
2701	Thao	cloud	urum	u r u m	-372	868 153 868 241	1489	thao1240
2702	Palauan	cloud	eabed	e a b e d	1342	1089 997 257 1089 145	1489	pala1344
2703	Tunjung	cloud	awan	a w a n	50	997 462 997 107	1489	tunj1244
2704	Bare'e	cloud	limu	l i m u	1529	554 1076 241 868	1489	pamo1252
2705	Iban	cloud	awan	a w a n	50	997 462 997 107	1489	iban1264
2706	Iban	cloud	remaŋ	r e m a ŋ	1597	153 1089 241 997 801	1489	iban1264
2707	Iban	cloud	sebun	s e b u n	1598	89 1089 257 868 107	1489	iban1264
2708	Berawan_Long_Terawan	cloud	gium	ɡ i u m	-50	831 1076 868 241	1489	west2564
2709	Moken	cloud	kəniəŋ	k ə n i ə ŋ	1760	838 1022 107 1076 1022 801	1489	moke1242
2710	Hanunoo	cloud	paŋanud	p a ŋ a n u d	234	291 997 801 997 107 868 145	1489	hanu1241
2711	Wuna	cloud	olu	o l u	365	887 554 868	1489	muna1247
2712	Tetum	cloud	kaloan	k a l o a n	1912	838 997 554 887 997 107	1489	tetu1246
2713	Mailu	cloud	nogara	n o ɡ a r a	188	107 887 831 997 153 997	1489	mail1248
2714	Tsou	cloud	cmʉ́cmʉ	c m ʉ c m ʉ	2183	606 241 968 606 241 968	1489	tsou1248
