ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	CLPA	CONCEPTICON_ID	GLOTTOLOG
1465	Oki	salt	si.o	s i o	339	89 1076 887	1274	
1466	Kagoshima	salt	si.o	s i o	339	89 1076 887	1274	kyus1238
#
770	Miyako	sand	mnagu	m n a ɡ u	176	241 107 997 831 868	671	miya1259
771	Tōkyō	sand	suna	s u n a	175	89 868 107 997	671	toky1238
772	Amami	sand	sɨna	s ɨ n a	175	89 983 107 997	671	naze1238
773	Kyōto	sand	suna	s u n a	175	89 868 107 997	671	kyot1238
774	Hachijō	sand	ʥari	dʑ a r i	174	197 997 153 1076	671	hach1238
775	Shuri	sand	ʃina	ʃ i n a	175	683 1076 107 997	671	shur1243
776	Kōchi	sand	suna	s u n a	175	89 868 107 997	671	shik1243
777	Sado	sand	suna	s u n a	175	89 868 107 997	671	sado1237
778	Oki	sand	suna	s u n a	175	89 868 107 997	671	
779	Kagoshima	sand	zuina	z ui n a	175	80 936 107 997	671	kyus1238
#
700	Miyako	say	azɨ	a z ɨ	162	997 80 983	1458	miya1259
701	Tōkyō	say	juː	j uː	161	570 860	1458	toky1238
702	Amami	say	ʔʲuri	ʔj u r i	161	577 868 153 1076	1458	naze1238
703	Kyōto	say	juː	j uː	161	570 860	1458	kyot1238
704	Hachijō	say	ju	j u	161	570 868	1458	hach1238
705	Shuri	say	ʔʲuɴ	ʔj u ɴ	161	577 868 751	1458	shur1243
706	Kōchi	say	juː	j uː	161	570 860	1458	shik1243
707	Sado	say	juː	j uː	161	570 860	1458	sado1237
708	Oki	say	eo	e o	161	1089 887	1458	
709	Kagoshima	say	juiu	j ui u	161	570 936 868	1458	kyus1238
#
1180	Miyako	sea	im	i m	268	1076 241	1474	miya1259
1181	Tōkyō	sea	umi	u m i	268	868 241 1076	1474	toky1238
1182	Amami	sea	ʔumi	ʔ u m i	268	409 868 241 1076	1474	naze1238
1183	Kyōto	sea	umi	u m i	268	868 241 1076	1474	kyot1238
1184	Hachijō	sea	umi	u m i	268	868 241 1076	1474	hach1238
1185	Shuri	sea	ʔumi	ʔ u m i	268	409 868 241 1076	1474	shur1243
1186	Kōchi	sea	umi	u m i	268	868 241 1076	1474	shik1243
1187	Sado	sea	umi	u m i	268	868 241 1076	1474	sado1237
1188	Oki	sea	omi	o m i	268	887 241 1076	1474	
1189	Kagoshima	sea	uɴ	u ɴ	268	868 751	1474	kyus1238
#
560	Miyako	see	miːɭ	m iː ɭ	130	241 1068 708	1409	miya1259
561	Tōkyō	see	miru	m i r u	130	241 1076 153 868	1409	toky1238
562	Amami	see	mʲuːri	mʲ uː r i	130	242 860 153 1076	1409	naze1238
563	Kyōto	see	miru	m i r u	130	241 1076 153 868	1409	kyot1238
564	Hachijō	see	mabaru	m a b a r u	129	241 997 257 997 153 868	1409	hach1238
565	Shuri	see	ɴːzuɴ	ɴ̩ z u ɴ	131	752 80 868 751	1409	shur1243
566	Kōchi	see	miru	m i r u	130	241 1076 153 868	1409	shik1243
567	Sado	see	miru	m i r u	130	241 1076 153 868	1409	sado1237
568	Oki	see	miru	m i r u	130	241 1076 153 868	1409	
569	Kagoshima	see	mi	m i	130	241 1076	1409	kyus1238
#
261	Miyako	seed	tani	t a n i	70	120 997 107 1076	714	miya1259
262	Tōkyō	seed	tane	t a n e	70	120 997 107 1089	714	toky1238
263	Amami	seed	θanɨ	θ a n ɨ	70	417 997 107 983	714	naze1238
264	Kyōto	seed	tane	t a n e	70	120 997 107 1089	714	kyot1238
265	Hachijō	seed	tane	t a n e	70	120 997 107 1089	714	hach1238
266	Shuri	seed	sani	s a n i	69	89 997 107 1076	714	shur1243
267	Kōchi	seed	tane	t a n e	70	120 997 107 1089	714	shik1243
268	Sado	seed	tane	t a n e	70	120 997 107 1089	714	sado1237
269	Oki	seed	tane	t a n e	70	120 997 107 1089	714	
270	Kagoshima	seed	tane	t a n e	70	120 997 107 1089	714	kyus1238
#
1799	Miyako	sew	nuzɨ	n u z ɨ	418	107 868 80 983	1457	miya1259
1800	Tōkyō	sew	nuː	n uː	418	107 860	1457	toky1238
1801	Amami	sew	nouri	n ou r i	418	107 898 153 1076	1457	naze1238
1802	Kyōto	sew	nuː	n uː	418	107 860	1457	kyot1238
1803	Hachijō	sew	tozuru	t o z u r u	417	120 887 80 868 153 868	1457	hach1238
1804	Shuri	sew	noːjuɴ	n oː j u ɴ	419	107 880 570 868 751	1457	shur1243
1805	Kōchi	sew	nuː	n uː	418	107 860	1457	shik1243
1806	Sado	sew	noː	n oː	418	107 880	1457	sado1237
1807	Oki	sew	noː	n oː	418	107 880	1457	
1808	Kagoshima	sew	nuː	n uː	418	107 860	1457	kyus1238
#
1611	Miyako	sharp	ʧːi	tːʃ i	369	198 1076	1396	miya1259
1612	Tōkyō	sharp	kireru	k i r e r u	369	838 1076 153 1089 153 868	1396	toky1238
1613	Amami	sharp	kiriruɴ	k i r i r u ɴ	369	838 1076 153 1076 153 868 751	1396	naze1238
1614	Kyōto	sharp	kireru	k i r e r u	369	838 1076 153 1089 153 868	1396	kyot1238
1615	Hachijō	sharp	kirero	k i r e r o	369	838 1076 153 1089 153 887	1396	hach1238
1616	Shuri	sharp	taʦuɴ	t a ts u ɴ	368	120 997 15 868 751	1396	shur1243
1617	Kōchi	sharp	kireru	k i r e r u	369	838 1076 153 1089 153 868	1396	shik1243
1618	Sado	sharp	surudoi	s u r u d oi	367	89 868 153 868 145 935	1396	sado1237
1619	Oki	sharp	joː	j oː	369	570 880	1396	
1620	Kagoshima	sharp	kiru	k i r u	369	838 1076 153 868	1396	kyus1238
#
1581	Miyako	short	maru	m a r u	358	241 997 153 868	1645	miya1259
1582	Tōkyō	short	miʥikai	m i dʑ i k ai	359	241 1076 197 1076 838 1037	1645	toky1238
1583	Amami	short	ʔikːjasari	ʔ i kː j a s a r i	360	409 1076 832 570 997 89 997 153 1076	1645	naze1238
1584	Kyōto	short	miʥikai	m i dʑ i k ai	359	241 1076 197 1076 838 1037	1645	kyot1238
1585	Hachijō	short	miʥikakʲa	m i dʑ i k a kʲ a	359	241 1076 197 1076 838 997 837 997	1645	hach1238
1586	Shuri	short	ʔiɴʦasaɴ	ʔ i ɴ ts a s a ɴ	360	409 1076 751 15 997 89 997 751	1645	shur1243
1587	Kōchi	short	mizoi	m i z oi	359	241 1076 80 935	1645	shik1243
1588	Sado	short	miʥikai	m i dʑ i k ai	359	241 1076 197 1076 838 1037	1645	sado1237
1589	Oki	short	meʨikeː	m e tɕ i k eː	359	241 1089 200 1076 838 1091	1645	
1590	Kagoshima	short	miɕke	m i ɕ k e	359	241 1076 204 838 1089	1645	kyus1238
#
1839	Miyako	sing	aːgoː	aː ɡ oː	425	1004 831 880	1261	miya1259
1840	Tōkyō	sing	utau	u t au	424	868 120 1033	1261	toky1238
1841	Amami	sing	oθauri	o θ au r i	424	887 417 1033 153 1076	1261	naze1238
1842	Kyōto	sing	utau	u t au	424	868 120 1033	1261	kyot1238
1843	Hachijō	sing	utou	u t ou	424	868 120 898	1261	hach1238
1844	Shuri	sing	ʔutajuɴ	ʔ u t a j u ɴ	424	409 868 120 997 570 868 751	1261	shur1243
1845	Kōchi	sing	utau	u t au	424	868 120 1033	1261	shik1243
1846	Sado	sing	utau	u t au	424	868 120 1033	1261	sado1237
1847	Oki	sing	otao	o t ao	424	887 120 1034	1261	
1848	Kagoshima	sing	uito	ui t o	424	936 120 887	1261	kyus1238
#
670	Miyako	sit	b͡zɨː	bz ɨː	154	293 976	1416	miya1259
671	Tōkyō	sit	suwatːeru	s u w a tː e r u	153	89 868 462 997 130 1089 153 868	1416	toky1238
672	Amami	sit	iruri	i r u r i	155	1076 153 868 153 1076	1416	naze1238
673	Kyōto	sit	suwatːeru	s u w a tː e r u	153	89 868 462 997 130 1089 153 868	1416	kyot1238
674	Hachijō	sit	ite	i t e	155	1076 120 1089	1416	hach1238
675	Shuri	sit	iʦoːn	i ts oː n	155	1076 15 880 107	1416	shur1243
676	Kōchi	sit	suwaru	s u w a r u	153	89 868 462 997 153 868	1416	shik1243
677	Sado	sit	suwaru	s u w a r u	153	89 868 462 997 153 868	1416	sado1237
678	Oki	sit	suwaru	s u w a r u	153	89 868 462 997 153 868	1416	
679	Kagoshima	sit	suwaiːʨo	s u w a iː tɕ o	153	89 868 462 997 1068 200 887	1416	kyus1238
#
291	Miyako	skin	kaː	k aː	75	838 1004	763	miya1259
292	Tōkyō	skin	kawa	k a w a	75	838 997 462 997	763	toky1238
293	Amami	skin	duɴxo	d u ɴ x o	74	145 868 751 778 887	763	naze1238
294	Kyōto	skin	kawa	k a w a	75	838 997 462 997	763	kyot1238
295	Hachijō	skin	kuabe	k ua b e	75	838 930 257 1089	763	hach1238
296	Shuri	skin	kaː	k aː	75	838 1004	763	shur1243
297	Kōchi	skin	kawa	k a w a	75	838 997 462 997	763	shik1243
298	Sado	skin	kawa	k a w a	75	838 997 462 997	763	sado1237
299	Oki	skin	kawa	k a w a	75	838 997 462 997	763	
300	Kagoshima	skin	kawa	k a w a	75	838 997 462 997	763	kyus1238
#
1130	Miyako	sky	tin	t i n	-260	120 1076 107	1732	miya1259
1131	Tōkyō	sky	sora	s o r a	261	89 887 153 997	1732	toky1238
1132	Amami	sky	θɨɴ	θ ɨ ɴ	-260	417 983 751	1732	naze1238
1133	Kyōto	sky	teɴ	t e ɴ	-260	120 1089 751	1732	kyot1238
1134	Hachijō	sky	sora	s o r a	261	89 887 153 997	1732	hach1238
1135	Shuri	sky	tiɴ	t i ɴ	-260	120 1076 751	1732	shur1243
1136	Kōchi	sky	sora	s o r a	261	89 887 153 997	1732	shik1243
1137	Sado	sky	teɴʥiku	t e ɴ dʑ i k u	-260	120 1089 751 197 1076 838 868	1732	sado1237
1138	Oki	sky	teɴ	t e ɴ	-260	120 1089 751	1732	
1139	Kagoshima	sky	teiɴ	t ei ɴ	-260	120 1107 751	1732	kyus1238
#
590	Miyako	sleep	niv	n i v	136	107 1076 451	1585	miya1259
591	Tōkyō	sleep	nemuru	n e m u r u	136	107 1089 241 868 153 868	1585	toky1238
592	Amami	sleep	nɨbururi	n ɨ b u r u r i	136	107 983 257 868 153 868 153 1076	1585	naze1238
593	Kyōto	sleep	neru	n e r u	-136	107 1089 153 868	1585	kyot1238
594	Hachijō	sleep	jodoru	j o d o r u	135	570 887 145 887 153 868	1585	hach1238
595	Shuri	sleep	niɴzuɴ	n i ɴ z u ɴ	136	107 1076 751 80 868 751	1585	shur1243
596	Kōchi	sleep	neru	n e r u	-136	107 1089 153 868	1585	shik1243
597	Sado	sleep	neburu	n e b u r u	-136	107 1089 257 868 153 868	1585	sado1237
598	Oki	sleep	neru	n e r u	-136	107 1089 153 868	1585	
599	Kagoshima	sleep	neimuʨːoi	n ei m u tːɕ oi	136	107 1107 241 868 202 935	1585	kyus1238
#
131	Miyako	small	imi	i m i	47	1076 241 1076	1246	miya1259
132	Tōkyō	small	ʨiʨːai	tɕ i tːɕ ai	43	200 1076 202 1037	1246	toky1238
133	Amami	small	ʔʲenasari	ʔj e n a s a r i	46	577 1089 107 997 89 997 153 1076	1246	naze1238
134	Kyōto	small	ʨiːsai	tɕ iː s ai	43	200 1068 89 1037	1246	kyot1238
135	Hachijō	small	nekːokʲa	n e kː o kʲ a	42	107 1089 832 887 837 997	1246	hach1238
136	Shuri	small	gumasaɴ	ɡ u m a s a ɴ	45	831 868 241 997 89 997 751	1246	shur1243
137	Kōchi	small	hosoi	h o s oi	44	405 887 89 935	1246	shik1243
138	Sado	small	ʨiːsai	tɕ iː s ai	43	200 1068 89 1037	1246	sado1237
139	Oki	small	komeː	k o m eː	45	838 887 241 1091	1246	
140	Kagoshima	small	ʨiɴke	tɕ i ɴ k e	43	200 1076 751 838 1089	1246	kyus1238
#
1849	Tōkyō	smell	kaŋu	k a ŋ u	427	838 997 801 868	1586	toky1238
1850	Amami	smell	xazamuri	x a z a m u r i	429	778 997 80 997 241 868 153 1076	1586	naze1238
1851	Kyōto	smell	nioŋu	n i o ŋ u	428	107 1076 887 801 868	1586	kyot1238
1852	Hachijō	smell	kamaru	k a m a r u	426	838 997 241 997 153 868	1586	hach1238
1853	Shuri	smell	kaʤaɕuɴ	k a dʒ a ɕ u ɴ	429	838 997 655 997 204 868 751	1586	shur1243
1854	Kōchi	smell	kamu	k a m u	426	838 997 241 868	1586	shik1243
1855	Sado	smell	kagu	k a ɡ u	427	838 997 831 868	1586	sado1237
1856	Oki	smell	kaŋu	k a ŋ u	427	838 997 801 868	1586	
1857	Kagoshima	smell	kaizuɴ	k ai z u ɴ	429	838 1037 80 868 751	1586	kyus1238
#
800	Miyako	smoke	kiβusɨ	k i β u s ɨ	182	838 1076 227 868 89 983	778	miya1259
801	Tōkyō	smoke	kemu	k e m u	182	838 1089 241 868	778	toky1238
802	Amami	smoke	xɨbusi	x ɨ b u s i	182	778 983 257 868 89 1076	778	naze1238
803	Kyōto	smoke	kemuri	k e m u r i	182	838 1089 241 868 153 1076	778	kyot1238
804	Hachijō	smoke	iburi	i b u r i	181	1076 257 868 153 1076	778	hach1238
805	Shuri	smoke	kibusi	k i b u s i	182	838 1076 257 868 89 1076	778	shur1243
806	Kōchi	smoke	kemuri	k e m u r i	182	838 1089 241 868 153 1076	778	shik1243
807	Sado	smoke	kemuri	k e m u r i	182	838 1089 241 868 153 1076	778	sado1237
808	Oki	smoke	kemori	k e m o r i	182	838 1089 241 887 153 1076	778	
809	Kagoshima	smoke	keimui	k ei m ui	182	838 1107 241 936	778	kyus1238
#
1651	Miyako	smooth	nabɭɨː	n a b ɭ ɨː	383	107 997 257 708 976	1234	miya1259
1652	Tōkyō	smooth	subekːoi	s u b e kː oi	381	89 868 257 1089 832 935	1234	toky1238
1653	Amami	smooth	nabirosari	n a b i r o s a r i	383	107 997 257 1076 153 887 89 997 153 1076	1234	naze1238
1654	Kyōto	smooth	ʦuruʦuru	ts u r u ts u r u	382	15 868 153 868 15 868 153 868	1234	kyot1238
1655	Hachijō	smooth	zuberua	z u b e r ua	381	80 868 257 1089 153 930	1234	hach1238
1656	Shuri	smooth	nadutːeːɴ	n a d u tː eː ɴ	380	107 997 145 868 130 1091 751	1234	shur1243
1657	Kōchi	smooth	subesubesitʲuː	s u b e s u b e s i tʲ uː	381	89 868 257 1089 89 868 257 1089 89 1076 115 860	1234	shik1243
1658	Sado	smooth	ʦuraʦura	ts u r a ts u r a	382	15 868 153 997 15 868 153 997	1234	sado1237
1659	Oki	smooth	ʦuruʦuru	ts u r u ts u r u	382	15 868 153 868 15 868 153 868	1234	
1660	Kagoshima	smooth	ʦuruɴ	ts u r u ɴ	382	15 868 153 868 751	1234	kyus1238
#
1229	Miyako	snake	pau	p au	277	291 1033	730	miya1259
1230	Tōkyō	snake	hebi	h e b i	278	405 1089 257 1076	730	toky1238
1231	Amami	snake	nagamuɴ	n a ɡ a m u ɴ	280	107 997 831 997 241 868 751	730	naze1238
1232	Kyōto	snake	hebi	h e b i	278	405 1089 257 1076	730	kyot1238
1233	Hachijō	snake	hebume	h e b u m e	278	405 1089 257 868 241 1089	730	hach1238
1234	Shuri	snake	nagamuɴ	n a ɡ a m u ɴ	280	107 997 831 997 241 868 751	730	shur1243
1235	Kōchi	snake	hebi	h e b i	278	405 1089 257 1076	730	shik1243
1236	Sado	snake	hebi	h e b i	278	405 1089 257 1076	730	sado1237
1237	Oki	snake	kuʨina	k u tɕ i n a	279	838 868 200 1076 107 997	730	
1238	Kagoshima	snake	he	h e	278	405 1089	730	kyus1238
#
1474	Miyako	snow	juʦɨ	j u ts ɨ	342	570 868 15 983	784	miya1259
1475	Tōkyō	snow	juki	j u k i	342	570 868 838 1076	784	toky1238
1476	Amami	snow	juki	j u k i	342	570 868 838 1076	784	naze1238
1477	Kyōto	snow	juki	j u k i	342	570 868 838 1076	784	kyot1238
1478	Hachijō	snow	juki	j u k i	342	570 868 838 1076	784	hach1238
1479	Shuri	snow	juʨi	j u tɕ i	342	570 868 200 1076	784	shur1243
1480	Kōchi	snow	juki	j u k i	342	570 868 838 1076	784	shik1243
1481	Sado	snow	juki	j u k i	342	570 868 838 1076	784	sado1237
1482	Oki	snow	eki	e k i	342	1089 838 1076	784	
1483	Kagoshima	snow	jui	j ui	342	570 936	784	kyus1238
#
1760	Miyako	split	sakiɭ	s a k i ɭ	412	89 997 838 1076 708	1437	miya1259
1761	Tōkyō	split	sakeru	s a k e r u	412	89 997 838 1089 153 868	1437	toky1238
1762	Amami	split	seheruri	s e h e r u r i	412	89 1089 405 1089 153 868 153 1076	1437	naze1238
1763	Kyōto	split	sakeru	s a k e r u	412	89 997 838 1089 153 868	1437	kyot1238
1764	Hachijō	split	sakeru	s a k e r u	412	89 997 838 1089 153 868	1437	hach1238
1765	Shuri	split	sakijuɴ	s a k i j u ɴ	412	89 997 838 1076 570 868 751	1437	shur1243
1766	Kōchi	split	ɕakeru	ɕ a k e r u	412	204 997 838 1089 153 868	1437	shik1243
1767	Sado	split	sakeru	s a k e r u	412	89 997 838 1089 153 868	1437	sado1237
1768	Oki	split	sakeru	s a k e r u	412	89 997 838 1089 153 868	1437	
1769	Kagoshima	split	saku	s a k u	412	89 997 838 868	1437	kyus1238
#
1898	Miyako	squeeze	ʃimiɭ	ʃ i m i ɭ	442	683 1076 241 1076 708	1414	miya1259
1899	Tōkyō	squeeze	simeʦukeru	s i m e ts u k e r u	442	89 1076 241 1089 15 868 838 1089 153 868	1414	toky1238
1900	Amami	squeeze	semeʦɨkɨruri	s e m e ts ɨ k ɨ r u r i	442	89 1089 241 1089 15 983 838 983 153 868 153 1076	1414	naze1238
1901	Hachijō	squeeze	simeʦukeru	s i m e ts u k e r u	442	89 1076 241 1089 15 868 838 1089 153 868	1414	hach1238
1902	Shuri	squeeze	simijuɴ	s i m i j u ɴ	442	89 1076 241 1076 570 868 751	1414	shur1243
1903	Kōchi	squeeze	simeru	s i m e r u	442	89 1076 241 1089 153 868	1414	shik1243
1904	Sado	squeeze	simeʦukeru	s i m e ts u k e r u	442	89 1076 241 1089 15 868 838 1089 153 868	1414	sado1237
1905	Oki	squeeze	simeru	s i m e r u	442	89 1076 241 1089 153 868	1414	
1906	Kagoshima	squeeze	simeʦuku	s i m e ts u k u	442	89 1076 241 1089 15 868 838 868	1414	kyus1238
#
680	Miyako	stand	takiː	t a k iː	156	120 997 838 1068	1442	miya1259
681	Tōkyō	stand	tatːeru	t a tː e r u	156	120 997 130 1089 153 868	1442	toky1238
682	Amami	stand	θaʨːuri	θ a tːɕ u r i	156	417 997 202 868 153 1076	1442	naze1238
683	Kyōto	stand	tatːeru	t a tː e r u	156	120 997 130 1089 153 868	1442	kyot1238
684	Hachijō	stand	tatːe	t a tː e	156	120 997 130 1089	1442	hach1238
685	Shuri	stand	taʦːoːn	t a tːs oː n	156	120 997 26 880 107	1442	shur1243
686	Kōchi	stand	tatetːjuː	t a t e tː j uː	156	120 997 120 1089 130 570 860	1442	shik1243
687	Sado	stand	tatːoru	t a tː o r u	156	120 997 130 887 153 868	1442	sado1237
688	Oki	stand	taʨːoru	t a tːɕ o r u	156	120 997 202 887 153 868	1442	
689	Kagoshima	stand	taʨːo	t a tːɕ o	156	120 997 202 887	1442	kyus1238
#
730	Miyako	star	pusɨ	p u s ɨ	169	291 868 89 983	1430	miya1259
731	Tōkyō	star	hosi	h o s i	169	405 887 89 1076	1430	toky1238
732	Amami	star	husi	h u s i	169	405 868 89 1076	1430	naze1238
733	Kyōto	star	hosi	h o s i	169	405 887 89 1076	1430	kyot1238
734	Hachijō	star	hosi	h o s i	169	405 887 89 1076	1430	hach1238
735	Shuri	star	husi	h u s i	169	405 868 89 1076	1430	shur1243
736	Kōchi	star	hosi	h o s i	169	405 887 89 1076	1430	shik1243
737	Sado	star	hosi	h o s i	169	405 887 89 1076	1430	sado1237
738	Oki	star	ɸosi	ɸ o s i	169	226 887 89 1076	1430	
739	Kagoshima	star	hoiɕ	h oi ɕ	169	405 935 204	1430	kyus1238
#
1770	Miyako	stick (stab)	ʦɨfu	ts ɨ f u	413	15 983 452 868	1295	miya1259
1771	Tōkyō	stick (stab)	ʦukisasu	ts u k i s a s u	413	15 868 838 1076 89 997 89 868	1295	toky1238
1772	Amami	stick (stab)	ʦɨkisasuri	ts ɨ k i s a s u r i	413	15 983 838 1076 89 997 89 868 153 1076	1295	naze1238
1773	Kyōto	stick (stab)	ʦukisasu	ts u k i s a s u	413	15 868 838 1076 89 997 89 868	1295	kyot1238
1774	Hachijō	stick (stab)	ʦuʨːasu	ts u tːɕ a s u	413	15 868 202 997 89 868	1295	hach1238
1775	Shuri	stick (stab)	ɕiʨikuʥijuɴ	ɕ i tɕ i k u dʑ i j u ɴ	413	204 1076 200 1076 838 868 197 1076 570 868 751	1295	shur1243
1776	Kōchi	stick (stab)	tukisasu	t u k i s a s u	413	120 868 838 1076 89 997 89 868	1295	shik1243
1777	Sado	stick (stab)	ʦukisasu	ts u k i s a s u	413	15 868 838 1076 89 997 89 868	1295	sado1237
1778	Oki	stick (stab)	sasu	s a s u	413	89 997 89 868	1295	
1779	Kagoshima	stick (stab)	ʦu.iːsa	ts u iː s a	413	15 868 1068 89 997	1295	kyus1238
#
760	Miyako	stone	isɨ	i s ɨ	173	1076 89 983	857	miya1259
761	Tōkyō	stone	isi	i s i	173	1076 89 1076	857	toky1238
762	Amami	stone	ʔisi	ʔ i s i	173	409 1076 89 1076	857	naze1238
763	Kyōto	stone	isi	i s i	173	1076 89 1076	857	kyot1238
764	Hachijō	stone	isi	i s i	173	1076 89 1076	857	hach1238
765	Shuri	stone	ʔisi	ʔ i s i	173	409 1076 89 1076	857	shur1243
766	Kōchi	stone	isi	i s i	173	1076 89 1076	857	shik1243
767	Sado	stone	isi	i s i	173	1076 89 1076	857	sado1237
768	Oki	stone	esi	e s i	173	1089 89 1076	857	
769	Kagoshima	stone	iːɕ	iː ɕ	173	1068 204	857	kyus1238
#
1661	Miyako	straight	matːoːβu	m a tː oː β u	386	241 997 130 880 227 868	1404	miya1259
1662	Tōkyō	straight	masːuŋuna	m a sː u ŋ u n a	384	241 997 72 868 801 868 107 997	1404	toky1238
1663	Amami	straight	masːɨgu	m a sː ɨ ɡ u	384	241 997 72 983 831 868	1404	naze1238
1664	Kyōto	straight	masːuŋuna	m a sː u ŋ u n a	384	241 997 72 868 801 868 107 997	1404	kyot1238
1665	Hachijō	straight	masːugudua	m a sː u ɡ u d ua	384	241 997 72 868 831 868 145 930	1404	hach1238
1666	Shuri	straight	matːoːba	m a tː oː b a	386	241 997 130 880 257 997	1404	shur1243
1667	Kōchi	straight	masːugu	m a sː u ɡ u	384	241 997 72 868 831 868	1404	shik1243
1668	Sado	straight	masːugu	m a sː u ɡ u	384	241 997 72 868 831 868	1404	sado1237
1669	Oki	straight	nosana	n o s a n a	385	107 887 89 997 107 997	1404	
1670	Kagoshima	straight	masːugu	m a sː u ɡ u	384	241 997 72 868 831 868	1404	kyus1238
#
1868	Miyako	suck	jub͡zɨ	j u bz ɨ	434	570 868 293 983	1421	miya1259
1869	Tōkyō	suck	suː	s uː	432	89 860	1421	toky1238
1870	Amami	suck	sibururi	s i b u r u r i	433	89 1076 257 868 153 868 153 1076	1421	naze1238
1871	Kyōto	suck	suː	s uː	432	89 860	1421	kyot1238
1872	Hachijō	suck	nomu	n o m u	431	107 887 241 868	1421	hach1238
1873	Shuri	suck	ʃipujuɴ	ʃ i p u j u ɴ	433	683 1076 291 868 570 868 751	1421	shur1243
1874	Kōchi	suck	nomu	n o m u	431	107 887 241 868	1421	shik1243
1875	Sado	suck	suː	s uː	432	89 860	1421	sado1237
1876	Oki	suck	suː	s uː	432	89 860	1421	
1877	Kagoshima	suck	suiu	s ui u	432	89 936 868	1421	kyus1238
#
710	Miyako	sun	tida	t i d a	167	120 1076 145 997	1343	miya1259
711	Tōkyō	sun	ohisama	o h i s a m a	164	887 405 1076 89 997 241 997	1343	toky1238
712	Amami	sun	θeda	θ e d a	167	417 1089 145 997	1343	naze1238
713	Kyōto	sun	ohisaɴ	o h i s a ɴ	164	887 405 1076 89 997 751	1343	kyot1238
714	Hachijō	sun	teɴtoːsama	t e ɴ t oː s a m a	163	120 1089 751 120 880 89 997 241 997	1343	hach1238
715	Shuri	sun	tiːda	t iː d a	167	120 1068 145 997	1343	shur1243
716	Kōchi	sun	ohisama	o h i s a m a	164	887 405 1076 89 997 241 997	1343	shik1243
717	Sado	sun	nitːeɴsama	n i tː e ɴ s a m a	165	107 1076 130 1089 751 89 997 241 997	1343	sado1237
718	Oki	sun	oɸisaɴ	o ɸ i s a ɴ	164	887 226 1076 89 997 751	1343	
719	Kagoshima	sun	oteɴtosaː	o t e ɴ t o s aː	166	887 120 1089 751 120 887 89 1004	1343	kyus1238
#
1819	Miyako	swell	fukuriɭ	f u k u r i ɭ	422	452 868 838 868 153 1076 708	1573	miya1259
1820	Tōkyō	swell	hukureru	h u k u r e r u	422	405 868 838 868 153 1089 153 868	1573	toky1238
1821	Amami	swell	hukurɨruri	h u k u r ɨ r u r i	422	405 868 838 868 153 983 153 868 153 1076	1573	naze1238
1822	Kyōto	swell	hukureru	h u k u r e r u	422	405 868 838 868 153 1089 153 868	1573	kyot1238
1823	Hachijō	swell	hukureru	h u k u r e r u	422	405 868 838 868 153 1089 153 868	1573	hach1238
1824	Shuri	swell	hukːwijuɴ	h u kː w i j u ɴ	422	405 868 832 462 1076 570 868 751	1573	shur1243
1825	Kōchi	swell	hukureru	h u k u r e r u	422	405 868 838 868 153 1089 153 868	1573	shik1243
1826	Sado	swell	hukureru	h u k u r e r u	422	405 868 838 868 153 1089 153 868	1573	sado1237
1827	Oki	swell	ɸukureru	ɸ u k u r e r u	422	226 868 838 868 153 1089 153 868	1573	
1828	Kagoshima	swell	hukuru	h u k u r u	422	405 868 838 868 153 868	1573	kyus1238
#
620	Miyako	swim	uːʣɨ	uː dz ɨ	140	860 20 983	1439	miya1259
621	Tōkyō	swim	ojoŋu	o j o ŋ u	140	887 570 887 801 868	1439	toky1238
622	Amami	swim	ʔwɨːguri	ʔ w ɨː ɡ u r i	140	409 462 976 831 868 153 1076	1439	naze1238
623	Kyōto	swim	ojoŋu	o j o ŋ u	140	887 570 887 801 868	1439	kyot1238
624	Hachijō	swim	ojogu	o j o ɡ u	140	887 570 887 831 868	1439	hach1238
625	Shuri	swim	ʔwiːzuɴ	ʔ w iː z u ɴ	140	409 462 1068 80 868 751	1439	shur1243
626	Kōchi	swim	ojogu	o j o ɡ u	140	887 570 887 831 868	1439	shik1243
627	Sado	swim	ojogu	o j o ɡ u	140	887 570 887 831 868	1439	sado1237
628	Oki	swim	ojoŋu	o j o ŋ u	140	887 570 887 801 868	1439	
629	Kagoshima	swim	ojo	o j o	140	887 570 887	1439	kyus1238
#
341	Miyako	tail	ʣuː	dz uː	85	20 860	1220	miya1259
342	Tōkyō	tail	sipːo	s i pː o	86	89 1076 262 887	1220	toky1238
343	Amami	tail	zubu	z u b u	85	80 868 257 868	1220	naze1238
344	Kyōto	tail	oː	oː	84	880	1220	kyot1238
345	Hachijō	tail	oba	o b a	84	887 257 997	1220	hach1238
346	Shuri	tail	zuː	z uː	85	80 860	1220	shur1243
347	Kōchi	tail	o	o	84	887	1220	shik1243
348	Sado	tail	o	o	84	887	1220	sado1237
349	Oki	tail	o	o	84	887	1220	
350	Kagoshima	tail	siːbo	s iː b o	86	89 1068 257 887	1220	kyus1238
#
41	Miyako	that	kari	k a r i	16	838 997 153 1076	78	miya1259
42	Tōkyō	that	are	a r e	15	997 153 1089	78	toky1238
43	Amami	that	ʔarɨ	ʔ a r ɨ	15	409 997 153 983	78	naze1238
44	Kyōto	that	are	a r e	15	997 153 1089	78	kyot1238
