ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	CLPA	CONCEPTICON_ID	GLOTTOLOG
1157	Nizjam Khanty	nose	ɲot	ɲ o t	117	595 887 120	1221	khan1273
1158	Sherkaly Khanty	nose	ɲot	ɲ o t	117	595 887 120	1221	khan1273
1159	Kazym Khanty	nose	ɲoɬ	ɲ o ɬ	117	595 887 540	1221	khan1273
1160	Synja Khanty	nose	ɲol	ɲ o l	117	595 887 554	1221	khan1273
1161	Obdorsk Khanty	nose	ɲal	ɲ a l	117	595 997 554	1221	khan1273
#
1162	North Mansi	not	at	a t	118	997 120	1240	mans1258
1163	Middle Lozva Mansi	not	at	a t	118	997 120	1240	mans1258
1164	Lower Lozva Mansi	not	at	a t	118	997 120	1240	
1165	Pelymka Mansi	not	at	a t	118	997 120	1240	mans1258
1166	Konda Mansi	not	oɔt	o t	118	887 120	1240	khan1273
1167	Tavda Mansi	not	æː	æː	119	1088	1240	mans1258
1168	Vakh Khanty	not	entə	e n t ə	120	1089 107 120 1022	1240	khan1273
1169	Vasjugan Khanty	not	entə	e n t ə	120	1089 107 120 1022	1240	khan1273
1170	Tremjugan Khanty	not	entə	e n t ə	120	1089 107 120 1022	1240	mans1258
1171	Jugan Khanty	not	entə	e n t ə	120	1089 107 120 1022	1240	khan1273
1172	Upper Demjanka Khanty	not	en	e n	120	1089 107	1240	khan1273
1173	Konda Khanty	not	en	e n	120	1089 107	1240	khan1273
1174	Nizjam Khanty	not	anta	a n t a	120	997 107 120 997	1240	khan1273
1175	Sherkaly Khanty	not	ant	a n t	120	997 107 120	1240	khan1273
1176	Kazym Khanty	not	an	a n	120	997 107	1240	khan1273
1177	Synja Khanty	not	at	a t	120	997 120	1240	khan1273
1178	Obdorsk Khanty	not	æn	æ n	120	1087 107	1240	khan1273
#
1179	North Mansi	one	akʷ	a kʷ	122	997 834	1493	mans1258
1180	Middle Lozva Mansi	one	ækʷ	æ kʷ	122	1087 834	1493	mans1258
1181	Lower Lozva Mansi	one	æk	æ k	122	1087 838	1493	
1182	Pelymka Mansi	one	əkʷ	ə kʷ	122	1022 834	1493	mans1258
1183	Konda Mansi	one	ækʷ	æ kʷ	122	1087 834	1493	khan1273
1184	Tavda Mansi	one	uχ	u χ	122	868 748	1493	mans1258
1185	Vakh Khanty	one	ej	e j	121	1089 570	1493	khan1273
1186	Verkhne-Kalymsk Khanty	one	ej	e j	121	1089 570	1493	khan1273
1187	Vasjugan Khanty	one	ej	e j	121	1089 570	1493	khan1273
1188	Tremjugan Khanty	one	ej	e j	121	1089 570	1493	mans1258
1189	Jugan Khanty	one	ej	e j	121	1089 570	1493	khan1273
1190	Upper Demjanka Khanty	one	ej	e j	121	1089 570	1493	khan1273
1191	Konda Khanty	one	ej	e j	121	1089 570	1493	khan1273
1192	Nizjam Khanty	one	ij	i j	121	1076 570	1493	khan1273
1193	Sherkaly Khanty	one	ij	i j	121	1076 570	1493	khan1273
1194	Kazym Khanty	one	i	i	121	1076	1493	khan1273
1195	Synja Khanty	one	i	i	121	1076	1493	khan1273
1196	Obdorsk Khanty	one	iːj	iː j	121	1068 570	1493	khan1273
#
1197	North Mansi	person	eːləmχɔːləs	eː l ə m χ ɔː l ə s	124	1091 554 1022 241 748 914 554 1022 89	683	mans1258
1198	Middle Lozva Mansi	person	qɔls	q ɔ l s	124	757 916 554 89	683	mans1258
1199	Lower Lozva Mansi	person	qɔls	q ɔ l s	124	757 916 554 89	683	
1200	Pelymka Mansi	person	qɔləs	q ɔ l ə s	124	757 916 554 1022 89	683	mans1258
1201	Konda Mansi	person	qoləs	q o l ə s	124	757 887 554 1022 89	683	khan1273
1202	Tavda Mansi	person	qɔlɔs	q ɔ l ɔ s	124	757 916 554 916 89	683	mans1258
1203	Vakh Khanty	person	kasɨː	k a s ɨː	125	838 997 89 976	683	khan1273
1204	Vasjugan Khanty	person	kasɨː	k a s ɨː	125	838 997 89 976	683	khan1273
1205	Tremjugan Khanty	person	kantəkkoː	k a n t ə kː oː	126	838 997 107 120 1022 832 880	683	mans1258
1206	Upper Demjanka Khanty	person	χajeːt	χ a j eː t	127	748 997 570 1091 120	683	khan1273
1207	Konda Khanty	person	χajæːt	χ a j æː t	127	748 997 570 1088 120	683	khan1273
1208	Nizjam Khanty	person	χojaːt	χ o j aː t	127	748 887 570 1004 120	683	khan1273
1209	Sherkaly Khanty	person	χojaːt	χ o j aː t	127	748 887 570 1004 120	683	khan1273
1210	Kazym Khanty	person	χojaːt	χ o j aː t	127	748 887 570 1004 120	683	khan1273
1211	Synja Khanty	person	χojaːt	χ o j aː t	127	748 887 570 1004 120	683	khan1273
1212	Obdorsk Khanty	person	neːŋχuːj	n eː ŋ χ uː j	123	107 1091 801 748 860 570	683	khan1273
#
1213	North Mansi	rain	rakʷ	r a kʷ	128	153 997 834	658	mans1258
1214	Middle Lozva Mansi	rain	ræχʷ	r æ χʷ	128	153 1087 737	658	mans1258
1215	Lower Lozva Mansi	rain	ræχʷ	r æ χʷ	128	153 1087 737	658	
1216	Pelymka Mansi	rain	ræχʷ	r æ χʷ	128	153 1087 737	658	mans1258
1217	Konda Mansi	rain	ræχʷ	r æ χʷ	128	153 1087 737	658	khan1273
1218	Tavda Mansi	rain	ruχ	r u χ	128	153 868 748	658	mans1258
1219	Vakh Khanty	rain	ɭawətj	ɭ a w ə t j	129	708 997 462 1022 120 570	658	khan1273
1220	Verkhne-Kalymsk Khanty	rain	ɭawətj	ɭ a w ə t j	129	708 997 462 1022 120 570	658	khan1273
1221	Vasjugan Khanty	rain	ɭawətj	ɭ a w ə t j	129	708 997 462 1022 120 570	658	khan1273
1222	Vartovskoje Khanty	rain	ɭɔwətj	ɭ ɔ w ə t j	129	708 916 462 1022 120 570	658	khan1273
1223	Likrisovskoje Khanty	rain	ɭopətj	ɭ o p ə t j	129	708 887 291 1022 120 570	658	khan1273
1224	Malyj Jugan Khanty	rain	jom	j o m	130	570 887 241	658	khan1273
1225	Tremjugan Khanty	rain	jom	j o m	130	570 887 241	658	mans1258
1226	Jugan Khanty	rain	jom	j o m	130	570 887 241	658	khan1273
1227	Upper Demjanka Khanty	rain	jeːrt	j eː r t	131	570 1091 153 120	658	khan1273
1228	Konda Khanty	rain	jeːrt	j eː r t	131	570 1091 153 120	658	khan1273
1229	Nizjam Khanty	rain	jeːrt	j eː r t	131	570 1091 153 120	658	khan1273
1230	Sherkaly Khanty	rain	jeːr	j eː r	131	570 1091 153	658	khan1273
1231	Kazym Khanty	rain	jɛːrt	j ɛː r t	131	570 1117 153 120	658	khan1273
1232	Synja Khanty	rain	jeːr	j eː r	131	570 1091 153	658	khan1273
1233	Obdorsk Khanty	rain	jeːrt	j eː r t	131	570 1091 153 120	658	khan1273
#
1234	North Mansi	red	wɨɣɨr	w ɨ ɣ ɨ r	132	462 983 780 983 153	156	mans1258
1235	Middle Lozva Mansi	red	wyir	w yi r	132	462 1062 153	156	mans1258
1236	Lower Lozva Mansi	red	œːr	œː r	132	1057 153	156	
1237	Pelymka Mansi	red	wyɨr	w y ɨ r	132	462 1047 983 153	156	mans1258
1238	Konda Mansi	red	wɨr	w ɨ r	132	462 983 153	156	khan1273
1239	Tavda Mansi	red	uːrqɔr	uː r q ɔ r	132	860 153 757 916 153	156	mans1258
1240	Vakh Khanty	red	wertə	w e r t ə	132	462 1089 153 120 1022	156	khan1273
1241	Vasjugan Khanty	red	wertə	w e r t ə	132	462 1089 153 120 1022	156	khan1273
1242	Tremjugan Khanty	red	wertə	w e r t ə	132	462 1089 153 120 1022	156	mans1258
1243	Jugan Khanty	red	wertə	w e r t ə	132	462 1089 153 120 1022	156	khan1273
1244	Upper Demjanka Khanty	red	wertə	w e r t ə	132	462 1089 153 120 1022	156	khan1273
1245	Konda Khanty	red	wertə	w e r t ə	132	462 1089 153 120 1022	156	khan1273
1246	Nizjam Khanty	red	wurtə	w u r t ə	132	462 868 153 120 1022	156	khan1273
1247	Sherkaly Khanty	red	wurtə	w u r t ə	132	462 868 153 120 1022	156	khan1273
1248	Kazym Khanty	red	wurtiː	w u r t iː	132	462 868 153 120 1068	156	khan1273
1249	Synja Khanty	red	wurtiː	w u r t iː	132	462 868 153 120 1068	156	khan1273
#
1250	North Mansi	road	ʎɔːŋχ	ʎ ɔː ŋ χ	133	588 914 801 748	667	mans1258
1251	Middle Lozva Mansi	road	ʎoχ	ʎ o χ	133	588 887 748	667	mans1258
1252	Lower Lozva Mansi	road	ʎoχ	ʎ o χ	133	588 887 748	667	
1253	Pelymka Mansi	road	ʎoːŋq	ʎ oː ŋ q	133	588 880 801 757	667	mans1258
1254	Konda Mansi	road	ʎoːŋq	ʎ oː ŋ q	133	588 880 801 757	667	khan1273
1255	Tavda Mansi	road	ʎɔŋ	ʎ ɔ ŋ	133	588 916 801	667	mans1258
1256	Vakh Khanty	road	ɭœːk	ɭ œː k	134	708 1057 838	667	khan1273
1257	Verkhne-Kalymsk Khanty	road	ɭœːk	ɭ œː k	134	708 1057 838	667	khan1273
1258	Vasjugan Khanty	road	ɭœːk	ɭ œː k	134	708 1057 838	667	khan1273
1259	Vartovskoje Khanty	road	ɭœːk	ɭ œː k	134	708 1057 838	667	khan1273
1260	Likrisovskoje Khanty	road	ɭeːkʷ	ɭ eː kʷ	134	708 1091 834	667	khan1273
1261	Malyj Jugan Khanty	road	ɭeːkʷ	ɭ eː kʷ	134	708 1091 834	667	khan1273
1262	Tremjugan Khanty	road	ɭeːkʷ	ɭ eː kʷ	134	708 1091 834	667	mans1258
1263	Jugan Khanty	road	ɭeːkʷ	ɭ eː kʷ	134	708 1091 834	667	khan1273
1264	Upper Demjanka Khanty	road	pent	p e n t	135	291 1089 107 120	667	khan1273
1265	Konda Khanty	road	pent	p e n t	135	291 1089 107 120	667	khan1273
1266	Nizjam Khanty	road	pant	p a n t	135	291 997 107 120	667	khan1273
1267	Sherkaly Khanty	road	pant	p a n t	135	291 997 107 120	667	khan1273
1268	Kazym Khanty	road	pant	p a n t	135	291 997 107 120	667	khan1273
1269	Synja Khanty	road	juːʃ	j uː ʃ	136	570 860 683	667	khan1273
1270	Obdorsk Khanty	road	joːs	j oː s	136	570 880 89	667	khan1273
#
1271	North Mansi	root	taːr	t aː r	137	120 1004 153	670	mans1258
1272	Middle Lozva Mansi	root	toɔr	t o r	137	120 887 153	670	mans1258
1273	Lower Lozva Mansi	root	tɔːr	t ɔː r	137	120 914 153	670	
1274	Pelymka Mansi	root	tɔːr	t ɔː r	137	120 914 153	670	mans1258
1275	Konda Mansi	root	toɔr	t o r	137	120 887 153	670	khan1273
1276	Tavda Mansi	root	tæːr	t æː r	137	120 1088 153	670	mans1258
1277	Vakh Khanty	root	loːr	l oː r	138	554 880 153	670	khan1273
1278	Verkhne-Kalymsk Khanty	root	joːr	j oː r	138	570 880 153	670	khan1273
1279	Vasjugan Khanty	root	joːr	j oː r	138	570 880 153	670	khan1273
1280	Vartovskoje Khanty	root	ɬɔr	ɬ ɔ r	138	540 916 153	670	khan1273
1281	Likrisovskoje Khanty	root	θɔr	θ ɔ r	138	417 916 153	670	khan1273
1282	Malyj Jugan Khanty	root	ɬort	ɬ o r t	138	540 887 153 120	670	khan1273
1283	Tremjugan Khanty	root	ɬort	ɬ o r t	138	540 887 153 120	670	mans1258
1284	Jugan Khanty	root	ɬort	ɬ o r t	138	540 887 153 120	670	khan1273
1285	Konda Khanty	root	tuːrt	t uː r t	138	120 860 153 120	670	khan1273
#
1286	North Mansi	round	puːɣər	p uː ɣ ə r	141	291 860 780 1022 153	1395	mans1258
1287	Middle Lozva Mansi	round	pæːr	p æː r	141	291 1088 153	1395	mans1258
1288	Lower Lozva Mansi	round	pæːr	p æː r	141	291 1088 153	1395	
1289	Pelymka Mansi	round	pæwər	p æ w ə r	141	291 1087 462 1022 153	1395	mans1258
1290	Konda Mansi	round	pæwər	p æ w ə r	141	291 1087 462 1022 153	1395	khan1273
1291	Tavda Mansi	round	pəur	p əu r	141	291 1036 153	1395	mans1258
1292	Vakh Khanty	round	pœːŋɭək	p œː ŋ ɭ ə k	142	291 1057 801 708 1022 838	1395	khan1273
1293	Vasjugan Khanty	round	pœːŋɭək	p œː ŋ ɭ ə k	142	291 1057 801 708 1022 838	1395	khan1273
1294	Tremjugan Khanty	round	peŋrək	p e ŋ r ə k	141	291 1089 801 153 1022 838	1395	mans1258
1295	Jugan Khanty	round	peŋrək	p e ŋ r ə k	141	291 1089 801 153 1022 838	1395	khan1273
1296	Nizjam Khanty	round	ɲuːmrə	ɲ uː m r ə	143	595 860 241 153 1022	1395	khan1273
1297	Kazym Khanty	round	ɲɵːmər	ɲ ɵː m ə r	143	595 971 241 1022 153	1395	khan1273
1298	Synja Khanty	round	ɲuːmər	ɲ uː m ə r	143	595 860 241 1022 153	1395	khan1273
1299	North Mansi	round	marawi	m a r a w i	139	241 997 153 997 462 1076	1395	mans1258
1300	Middle Lozva Mansi	round	mæræu	m æ r æu	139	241 1087 153 1136	1395	mans1258
1301	Pelymka Mansi	round	mæru	m æ r u	139	241 1087 153 868	1395	mans1258
1302	Konda Mansi	round	mærwə	m æ r w ə	139	241 1087 153 462 1022	1395	khan1273
1303	Konda Khanty	round	jæŋtæː	j æ ŋ t æː	140	570 1087 801 120 1088	1395	khan1273
1304	Nizjam Khanty	round	jeːŋtaː	j eː ŋ t aː	140	570 1091 801 120 1004	1395	khan1273
1305	Kazym Khanty	round	jɛːŋtaː	j ɛː ŋ t aː	140	570 1117 801 120 1004	1395	khan1273
1306	Synja Khanty	round	jeːŋtaː	j eː ŋ t aː	140	570 1091 801 120 1004	1395	khan1273
1307	Obdorsk Khanty	round	jeːŋtæː	j eː ŋ t æː	140	570 1091 801 120 1088	1395	khan1273
#
1910	North Mansi	salt	solwəl	s o l w ə l	-215	89 887 554 462 1022 554	1274	mans1258
1911	Middle Lozva Mansi	salt	sʲæχ	sʲ æ χ	216	90 1087 748	1274	mans1258
1912	Lower Lozva Mansi	salt	ʃæχ	ʃ æ χ	216	683 1087 748	1274	
1913	Pelymka Mansi	salt	sʲæχ	sʲ æ χ	216	90 1087 748	1274	mans1258
1914	Konda Mansi	salt	ʃæχ	ʃ æ χ	216	683 1087 748	1274	khan1273
1915	Tavda Mansi	salt	ʧiχ	tʃ i χ	216	651 1076 748	1274	mans1258
1916	Vakh Khanty	salt	salnə	s a l n ə	-217	89 997 554 107 1022	1274	khan1273
1917	Verkhne-Kalymsk Khanty	salt	salnaː	s a l n aː	-217	89 997 554 107 1004	1274	khan1273
1918	Vasjugan Khanty	salt	salnaː	s a l n aː	-217	89 997 554 107 1004	1274	khan1273
1919	Vartovskoje Khanty	salt	saɬnə	s a ɬ n ə	-217	89 997 540 107 1022	1274	khan1273
1920	Likrisovskoje Khanty	salt	saθnə	s a θ n ə	-217	89 997 417 107 1022	1274	khan1273
1921	Malyj Jugan Khanty	salt	saɬɬə	s a ɬː ə	-217	89 997 538 1022	1274	khan1273
1922	Tremjugan Khanty	salt	saɬɬə	s a ɬː ə	-217	89 997 538 1022	1274	mans1258
1923	Jugan Khanty	salt	saɬɬə	s a ɬː ə	-217	89 997 538 1022	1274	khan1273
1924	Upper Demjanka Khanty	salt	sat	s a t	-217	89 997 120	1274	khan1273
1925	Konda Khanty	salt	sat	s a t	-217	89 997 120	1274	khan1273
1926	Nizjam Khanty	salt	sotə	s o t ə	-217	89 887 120 1022	1274	khan1273
1927	Sherkaly Khanty	salt	sotə	s o t ə	-217	89 887 120 1022	1274	khan1273
1928	Kazym Khanty	salt	soɬ	s o ɬ	-217	89 887 540	1274	khan1273
1929	Obdorsk Khanty	salt	sal	s a l	-217	89 997 554	1274	khan1273
#
1308	North Mansi	sand	jeːm	j eː m	146	570 1091 241	671	mans1258
1309	Middle Lozva Mansi	sand	jiːm	j iː m	146	570 1068 241	671	mans1258
1310	Lower Lozva Mansi	sand	jeːm	j eː m	146	570 1091 241	671	
1311	Pelymka Mansi	sand	jeːm	j eː m	146	570 1091 241	671	mans1258
1312	Konda Mansi	sand	jəm	j ə m	146	570 1022 241	671	khan1273
1313	Tavda Mansi	sand	iːm	iː m	146	1068 241	671	mans1258
1314	Vakh Khanty	sand	saŋkɨː	s a ŋ k ɨː	144	89 997 801 838 976	671	khan1273
1315	Vasjugan Khanty	sand	saŋkɨː	s a ŋ k ɨː	144	89 997 801 838 976	671	khan1273
1316	Tremjugan Khanty	sand	saŋkɨː	s a ŋ k ɨː	144	89 997 801 838 976	671	mans1258
1317	Jugan Khanty	sand	saŋkɨː	s a ŋ k ɨː	144	89 997 801 838 976	671	khan1273
1318	Upper Demjanka Khanty	sand	saŋχə	s a ŋ χ ə	144	89 997 801 748 1022	671	khan1273
1319	Konda Khanty	sand	saŋχə	s a ŋ χ ə	144	89 997 801 748 1022	671	khan1273
1320	Nizjam Khanty	sand	seːj	s eː j	145	89 1091 570	671	khan1273
1321	Kazym Khanty	sand	seːj	s eː j	145	89 1091 570	671	khan1273
1322	Synja Khanty	sand	seːj	s eː j	145	89 1091 570	671	khan1273
#
1343	North Mansi	say	laːwi	l aː w i	147	554 1004 462 1076	1458	mans1258
1344	Middle Lozva Mansi	say	loɔɣi	l o ɣ i	147	554 887 780 1076	1458	mans1258
1345	Lower Lozva Mansi	say	lɔːi	l ɔː i	147	554 914 1076	1458	
1346	Pelymka Mansi	say	lɔːwi	l ɔː w i	147	554 914 462 1076	1458	mans1258
1347	Konda Mansi	say	lɔːwi	l ɔː w i	147	554 914 462 1076	1458	khan1273
1348	Tavda Mansi	say	læːnt	l æː n t	147	554 1088 107 120	1458	mans1258
1349	Vakh Khanty	say	toɭɣəlt	t o ɭ ɣ ə l t	148	120 887 708 780 1022 554 120	1458	khan1273
1350	Verkhne-Kalymsk Khanty	say	jæːsŋəl	j æː s ŋ ə l	149	570 1088 89 801 1022 554	1458	khan1273
1351	Vasjugan Khanty	say	jæːsŋəl	j æː s ŋ ə l	149	570 1088 89 801 1022 554	1458	khan1273
1352	Tremjugan Khanty	say	jæːstə	j æː s t ə	149	570 1088 89 120 1022	1458	mans1258
1353	Jugan Khanty	say	jæːstə	j æː s t ə	149	570 1088 89 120 1022	1458	khan1273
1354	Upper Demjanka Khanty	say	jæːstə	j æː s t ə	149	570 1088 89 120 1022	1458	khan1273
1355	Konda Khanty	say	jæːstə	j æː s t ə	149	570 1088 89 120 1022	1458	khan1273
1356	Nizjam Khanty	say	lop	l o p	150	554 887 291	1458	khan1273
1357	Sherkaly Khanty	say	lop	l o p	150	554 887 291	1458	khan1273
1358	Kazym Khanty	say	ɭop	ɭ o p	150	708 887 291	1458	khan1273
1359	Synja Khanty	say	jaːstə	j aː s t ə	149	570 1004 89 120 1022	1458	khan1273
1360	Obdorsk Khanty	say	læːw	l æː w	-150	554 1088 462	1458	khan1273
#
1323	North Mansi	see	waːɣ	w aː ɣ	151	462 1004 780	1409	mans1258
1324	Middle Lozva Mansi	see	uj	u j	151	868 570	1409	mans1258
1325	Pelymka Mansi	see	wəi	w əi	151	462 1042	1409	mans1258
1326	Konda Mansi	see	woj	w o j	151	462 887 570	1409	khan1273
1327	Tavda Mansi	see	wajant	w a j a n t	151	462 997 570 997 107 120	1409	mans1258
1328	Vakh Khanty	see	wuː	w uː	151	462 860	1409	khan1273
1329	Verkhne-Kalymsk Khanty	see	wuː	w uː	151	462 860	1409	khan1273
1330	Vasjugan Khanty	see	uː	uː	151	860	1409	khan1273
1331	Vartovskoje Khanty	see	wuː	w uː	151	462 860	1409	khan1273
1332	Likrisovskoje Khanty	see	wuː	w uː	151	462 860	1409	khan1273
1333	Malyj Jugan Khanty	see	wuː	w uː	151	462 860	1409	khan1273
1334	Tremjugan Khanty	see	wuː	w uː	151	462 860	1409	mans1258
1335	Jugan Khanty	see	uː	uː	151	860	1409	khan1273
1336	Upper Demjanka Khanty	see	woː	w oː	151	462 880	1409	khan1273
1337	Konda Khanty	see	uː	uː	151	860	1409	khan1273
1338	Nizjam Khanty	see	uː	uː	151	860	1409	khan1273
1339	Sherkaly Khanty	see	uː	uː	151	860	1409	khan1273
1340	Kazym Khanty	see	waːnt	w aː n t	152	462 1004 107 120	1409	khan1273
1341	Synja Khanty	see	waːt	w aː t	152	462 1004 120	1409	khan1273
1342	Obdorsk Khanty	see	wæːnt	w æː n t	152	462 1088 107 120	1409	khan1273
#
1361	North Mansi	seed	uːrlaχ	uː r l a χ	-154	860 153 554 997 748	714	mans1258
1362	Middle Lozva Mansi	seed	urləχ	u r l ə χ	-154	868 153 554 1022 748	714	mans1258
1363	Pelymka Mansi	seed	tajim	t a j i m	155	120 997 570 1076 241	714	mans1258
1364	Konda Mansi	seed	toɔjəm	t o j ə m	155	120 887 570 1022 241	714	khan1273
1365	Tavda Mansi	seed	tejim	t e j i m	155	120 1089 570 1076 241	714	mans1258
1366	Vakh Khanty	seed	læːseːm	l æː s eː m	156	554 1088 89 1091 241	714	khan1273
1367	Upper Demjanka Khanty	seed	jeːm	j eː m	-153	570 1091 241	714	khan1273
1368	Konda Khanty	seed	jeːm	j eː m	-153	570 1091 241	714	khan1273
1369	Nizjam Khanty	seed	sjeːmaː	s j eː m aː	-153	89 570 1091 241 1004	714	khan1273
#
1930	North Mansi	short	waːtʲi	w aː tʲ i	219	462 1004 115 1076	1645	mans1258
1931	Middle Lozva Mansi	short	uːŋkʷæ	uː ŋ kʷ æ	220	860 801 834 1087	1645	mans1258
1932	Lower Lozva Mansi	short	œːnkʷə	œː n kʷ ə	220	1057 107 834 1022	1645	
1933	Pelymka Mansi	short	uːnək	uː n ə k	220	860 107 1022 838	1645	mans1258
1934	Konda Mansi	short	uːŋkʷə	uː ŋ kʷ ə	220	860 801 834 1022	1645	khan1273
1935	Tavda Mansi	short	oːn	oː n	220	880 107	1645	mans1258
1936	Vakh Khanty	short	wæːɳ	w æː ɳ	218	462 1088 711	1645	khan1273
1937	Verkhne-Kalymsk Khanty	short	wæːɳ	w æː ɳ	218	462 1088 711	1645	khan1273
1938	Vasjugan Khanty	short	wæːɳ	w æː ɳ	218	462 1088 711	1645	khan1273
1939	Likrisovskoje Khanty	short	wæːɳ	w æː ɳ	218	462 1088 711	1645	khan1273
1940	Malyj Jugan Khanty	short	wæːn	w æː n	218	462 1088 107	1645	khan1273
1941	Tremjugan Khanty	short	wæːɳ	w æː ɳ	218	462 1088 711	1645	mans1258
1942	Jugan Khanty	short	wæːn	w æː n	218	462 1088 107	1645	khan1273
1943	Upper Demjanka Khanty	short	wæːn	w æː n	218	462 1088 107	1645	khan1273
1944	Konda Khanty	short	wæːn	w æː n	218	462 1088 107	1645	khan1273
1945	Nizjam Khanty	short	waːn	w aː n	218	462 1004 107	1645	khan1273
1946	Sherkaly Khanty	short	waːn	w aː n	218	462 1004 107	1645	khan1273
1947	Kazym Khanty	short	waːɳ	w aː ɳ	218	462 1004 711	1645	khan1273
1948	Synja Khanty	short	waːɳ	w aː ɳ	218	462 1004 711	1645	khan1273
1949	Obdorsk Khanty	short	wæːn	w æː n	218	462 1088 107	1645	khan1273
#
1370	North Mansi	sit	uːnli	uː n l i	157	860 107 554 1076	1416	mans1258
1371	Middle Lozva Mansi	sit	unli	u n l i	157	868 107 554 1076	1416	mans1258
1372	Lower Lozva Mansi	sit	unli	u n l i	157	868 107 554 1076	1416	
1373	Pelymka Mansi	sit	wunli	w u n l i	157	462 868 107 554 1076	1416	mans1258
1374	Konda Mansi	sit	wonli	w o n l i	157	462 887 107 554 1076	1416	khan1273
1375	Tavda Mansi	sit	oːnɔnt	oː n ɔ n t	157	880 107 916 107 120	1416	mans1258
1376	Vakh Khanty	sit	aːməs	aː m ə s	158	1004 241 1022 89	1416	khan1273
1377	Verkhne-Kalymsk Khanty	sit	aːməs	aː m ə s	158	1004 241 1022 89	1416	khan1273
1378	Vasjugan Khanty	sit	aːməs	aː m ə s	158	1004 241 1022 89	1416	khan1273
1379	Likrisovskoje Khanty	sit	aːməs	aː m ə s	158	1004 241 1022 89	1416	khan1273
1380	Malyj Jugan Khanty	sit	aːməs	aː m ə s	158	1004 241 1022 89	1416	khan1273
1381	Tremjugan Khanty	sit	ɔːməs	ɔː m ə s	158	914 241 1022 89	1416	mans1258
1382	Jugan Khanty	sit	ɔːməs	ɔː m ə s	158	914 241 1022 89	1416	khan1273
1383	Upper Demjanka Khanty	sit	oːməs	oː m ə s	158	880 241 1022 89	1416	khan1273
1384	Konda Khanty	sit	oːməs	oː m ə s	158	880 241 1022 89	1416	khan1273
1385	Nizjam Khanty	sit	ɔːməs	ɔː m ə s	158	914 241 1022 89	1416	khan1273
1386	Sherkaly Khanty	sit	ɔːməs	ɔː m ə s	158	914 241 1022 89	1416	khan1273
1387	Kazym Khanty	sit	ɔːməs	ɔː m ə s	158	914 241 1022 89	1416	khan1273
1388	Synja Khanty	sit	ɔːməs	ɔː m ə s	158	914 241 1022 89	1416	khan1273
1389	Obdorsk Khanty	sit	aːməs	aː m ə s	158	1004 241 1022 89	1416	khan1273
#
1390	North Mansi	skin	sɔw	s ɔ w	159	89 916 462	763	mans1258
1391	Middle Lozva Mansi	skin	sɔu	s ɔu	159	89 922	763	mans1258
1392	Pelymka Mansi	skin	sɔu	s ɔu	159	89 922	763	mans1258
1393	Konda Mansi	skin	sɔu	s ɔu	159	89 922	763	khan1273
1394	Vakh Khanty	skin	soɣ	s o ɣ	159	89 887 780	763	khan1273
1395	Verkhne-Kalymsk Khanty	skin	soɣ	s o ɣ	159	89 887 780	763	khan1273
1396	Vasjugan Khanty	skin	soɣ	s o ɣ	159	89 887 780	763	khan1273
1397	Vartovskoje Khanty	skin	soɣ	s o ɣ	159	89 887 780	763	khan1273
1398	Likrisovskoje Khanty	skin	soɣ	s o ɣ	159	89 887 780	763	khan1273
1399	Malyj Jugan Khanty	skin	soɣʷ	s o ɣʷ	159	89 887 788	763	khan1273
1400	Tremjugan Khanty	skin	soɣʷ	s o ɣʷ	159	89 887 788	763	mans1258
1401	Jugan Khanty	skin	sow	s o w	159	89 887 462	763	khan1273
1402	Upper Demjanka Khanty	skin	soχ	s o χ	159	89 887 748	763	khan1273
1403	Konda Khanty	skin	soχ	s o χ	159	89 887 748	763	khan1273
1404	Nizjam Khanty	skin	soχ	s o χ	159	89 887 748	763	khan1273
1405	Sherkaly Khanty	skin	soχ	s o χ	159	89 887 748	763	khan1273
1406	Kazym Khanty	skin	soχ	s o χ	159	89 887 748	763	khan1273
1407	Synja Khanty	skin	soχ	s o χ	159	89 887 748	763	khan1273
1408	Obdorsk Khanty	skin	soχ	s o χ	159	89 887 748	763	khan1273
#
1409	North Mansi	sleep	χuji	χ u j i	160	748 868 570 1076	1585	mans1258
1410	Middle Lozva Mansi	sleep	qujji	q u jː i	160	757 868 578 1076	1585	mans1258
1411	Lower Lozva Mansi	sleep	quji	q u j i	160	757 868 570 1076	1585	
1412	Pelymka Mansi	sleep	quji	q u j i	160	757 868 570 1076	1585	mans1258
1413	Konda Mansi	sleep	qoji	q o j i	160	757 887 570 1076	1585	khan1273
1414	Tavda Mansi	sleep	quj	q u j	160	757 868 570	1585	mans1258
1415	Vakh Khanty	sleep	alaː	a l aː	161	997 554 1004	1585	khan1273
1416	Vasjugan Khanty	sleep	alaː	a l aː	161	997 554 1004	1585	khan1273
1417	Tremjugan Khanty	sleep	aɬ	a ɬ	161	997 540	1585	mans1258
1418	Jugan Khanty	sleep	aɬ	a ɬ	161	997 540	1585	khan1273
1419	Upper Demjanka Khanty	sleep	at	a t	161	997 120	1585	khan1273
1420	Konda Khanty	sleep	at	a t	161	997 120	1585	khan1273
1421	Sherkaly Khanty	sleep	ot	o t	161	887 120	1585	khan1273
1422	Kazym Khanty	sleep	oɬ	o ɬ	161	887 540	1585	khan1273
1423	Synja Khanty	sleep	ol	o l	161	887 554	1585	khan1273
